# BLASTN 2.2.31+
# Query: ASV_000001
# Database: /db/sbr_cyanobacteria/sbr_cyanobacteria_2020-01/blast_alias/All_Synechococcus_and_Prochlorococcus_RNAs
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 148 hits found
ASV_000001	CK_Syn_WH8109_02421_II_IIa_3bB	100.00	406	0	0	1	406	310	715	0.0	733
ASV_000001	CK_Syn_WH8109_00528_II_IIa_3bB	100.00	406	0	0	1	406	310	715	0.0	733
ASV_000001	CK_Syn_WH8103_02514_III_IIIa_3bB	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_WH8103_02252_III_IIIa_3bB	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_WH8016_50067_I_Ib_3aA	100.00	406	0	0	1	406	286	691	0.0	733
ASV_000001	CK_Syn_TAK9802_02346_II_IIa_3a	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_TAK9802_00515_II_IIa_3a	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_RS9915_02529_III_IIIa_3dB	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_RS9915_02276_III_IIIa_3dB	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_RS9907_02675_II_IIa_3a	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_RS9907_02665_II_IIa_3a	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_RS9907_00484_II_IIa_3a	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_RS9902_02636_II_IIa_3c	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_RS9902_00514_II_IIa_3c	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_RS9902_00505_II_IIa_3c	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_ROS8604_03373_I_Ib_3a	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_ROS8604_00781_I_Ib_3a	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_PROS-U-1_02791_II_IIh_3dB	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_PROS-U-1_00600_II_IIh_3dB	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_M16.1_02241_II_IIa_3a	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_M16.1_00491_II_IIa_3a	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_CC9605_50075_II_IIc_3c	100.00	406	0	0	1	406	287	692	0.0	733
ASV_000001	CK_Syn_CC9605_50018_II_IIc_3c	100.00	406	0	0	1	406	287	692	0.0	733
ASV_000001	CK_Syn_BOUM118_02425_III_IIIa_3c	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_BOUM118_02155_III_IIIa_3c	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_A18-46.1_02559_III_IIIa_3c	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_A18-46.1_02293_III_IIIa_3c	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_A18-40_02464_III_IIIa_3dB	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_A18-40_02213_III_IIIa_3dB	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_A15-62_02488_II_IIc_3dB	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_A15-62_00527_II_IIc_3dB	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_A15-44_02870_II_IIa_2	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_A15-44_00496_II_IIa_2	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_A15-44_00489_II_IIa_2	100.00	406	0	0	1	406	317	722	0.0	733
ASV_000001	CK_Syn_A15-28_02444_III_IIIb_3c	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_A15-28_02184_III_IIIb_3c	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_A15-24_02400_III_IIIa_3c	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_A15-24_02160_III_IIIa_3c	100.00	406	0	0	1	406	316	721	0.0	733
ASV_000001	CK_Syn_WH8102_50049_III_IIIa_3c	99.75	406	1	0	1	406	286	691	0.0	728
ASV_000001	CK_Syn_WH8102_50058_III_IIIa_3c	99.75	406	1	0	1	406	286	691	0.0	728
ASV_000001	CK_Syn_CC9311_50013_I_Ia_3dA	99.75	406	1	0	1	406	286	691	0.0	728
ASV_000001	CK_Syn_CC9311_50055_I_Ia_3dA	99.75	406	1	0	1	406	286	691	0.0	728
ASV_000001	CK_Syn_KORDI-52_24400_II_IIa_3bB	99.51	406	2	0	1	406	317	722	0.0	724
ASV_000001	CK_Syn_KORDI-52_24340_II_IIa_3bB	99.51	406	2	0	1	406	317	722	0.0	724
ASV_000001	CK_Syn_KORDI-52_05000_II_IIa_3bB	99.51	406	2	0	1	406	317	722	0.0	724
